film_id,n_chunks,evaluada,sim · filtro · Camaradería Masculina Rancia,sim · filtro · Insoportabilidad Prolongada,sim · filtro · Control Emocional Artificial,sim · filtro · Personajes Diorama,sim · filtro · Caos Asfixiante,sim · afinidad · Resistencia Femenina,sim · afinidad · Contemplación Inmersiva,sim · afinidad · Ternura y Empatía Radical,sim · afinidad · Humanismo Social,sim · afinidad · Vanguardia y Simbolismo,sim · excepción · Camaradería Masculina Rancia,sim · excepción · Insoportabilidad Prolongada,pred · gt_afinidad_resistencia_femenina,pred · gt_afinidad_contemplación_inmersiva,pred · gt_afinidad_ternura_y_empatía_radical,pred · gt_afinidad_humanismo_social,pred · gt_afinidad_vanguardia_y_simbolismo,pred · gt_cols_camaradería_masculina_rancia,pred · gt_cols_insoportabilidad_prolongada,pred · gt_cols_control_emocional_artificial,pred · gt_cols_personajes_diorama,pred · gt_cols_caos_asfixiante,pred · gt_excepcion_camaradería_masculina_rancia,pred · gt_excepcion_insoportabilidad_prolongada,pred · gt_excepcion_control_emocional_artificial,pred · gt_excepcion_personajes_diorama,pred · gt_excepcion_caos_asfixiante,nota_reglas,nota_gemini,nota_modelo_entrenamiento,nota_modelo_cv,error_cv,nota_reglas_cv,error_reglas_cv,nota_modelo
one-battle-after-another,38,False,0.8541517116271351,0.8785021918906444,0.8771986952154625,0.8543625353974555,0.8855784691015195,0.856802151685903,0.8733230371645514,0.8619869587307114,0.866246568184221,0.8580657760428723,0.8754922540134505,0.8886645566275244,6.89062050017222,3.374744437833594,5.154820424143836,5.815318506181636,6.884142043511053,0.5467275629302855,4.660028806927636,4.634012210366791,3.20384803289197,4.511170807878575,0.20806877069621363,0.502029233213527,0.0,0.0021682402311219836,0.2003150007327902,7.2818903142189875,,,,,,,7.222291405032196
sinners,317,True,0.8630453983358752,0.8863066204666936,0.8846177493688567,0.8708758905318096,0.8897985166968825,0.8610115239204151,0.8827618621370399,0.8645642958103332,0.8759473593621542,0.8741228256902134,0.8861481693834847,0.8933702203014737,7.114195323179752,5.934607327501756,5.968195809038118,7.176827973814415,6.509215962458931,0.16295326460253748,1.491307619087555,3.900220817380101,1.7336758730758484,3.4367330225608157,0.1339905585081015,0.20863078231367033,0.0,0.00653576434909745,0.11977039046221818,8.058203612175209,7.5,8.192026825396551,8.21830310331869,0.7183031033186893,7.881770808310164,0.3817708083101641,8.192026825396551
marty-supreme,30,True,0.850166705220835,0.8844572228524092,0.8763792622583555,0.8508432817398783,0.8862788023413342,0.8489093134676495,0.8650639445234529,0.8633971799816854,0.8614458062478964,0.8556553565115019,0.8740390037412276,0.8826032187613191,4.897452104006119,2.014103082542235,4.359403342792155,5.816311010812221,7.012704797080402,0.9599829593763667,6.260955801154031,4.221101058518334,1.315404957150058,8.623062056460741,0.20068534326771348,0.3170226319316184,0.0,0.0009866338151260003,0.4267925631926561,6.32883616482971,5.5,5.711714353594303,5.564353680402125,0.06435368040212541,7.127175611075709,1.6271756110757094,5.711714353594303
it-was-just-an-accident,30,False,0.8543683453869046,0.8803168213312902,0.880081023073427,0.8556049532097316,0.8970419541726833,0.864977890743305,0.8802680236703522,0.8690537575438416,0.8726926909170576,0.8656773680669915,0.8738770131040459,0.8948757432911474,6.300279487356546,5.5010778635361,6.044759834819281,9.147606271005715,8.075437815541372,0.3683646640712219,5.77169186936958,1.964775609388297,0.3170014207889744,5.074115763333319,0.37451099676506794,0.6232907197866431,0.0,0.009237214762963275,0.1658162106239578,8.05238469040529,,,,,,,8.171115617206002
sentimental-value,36,False,0.8610378314942362,0.8794581713618681,0.8919170580462162,0.8736577389857009,0.8815972057144957,0.8704967284499496,0.8961146325524038,0.8880392141280008,0.8874665200899606,0.8670829487333697,0.8849403841926868,0.8924971799340473,8.667761673278697,9.066320489501505,9.603338476563387,7.966294703646171,6.829624584220202,0.0,2.3914932841001106,2.868693142184947,1.5651493302500512,1.0698729987586626,0.0,0.23073704620514948,0.0,0.0016015566060925118,0.024800261006534187,9.331029821556633,,,,,,,8.564965447348326
the-secret-agent,34,False,0.8657789988631215,0.8862155429649805,0.8953787377943513,0.8799467647971575,0.9016307740099785,0.874686258267139,0.8932263308589012,0.8769147772214385,0.8881226765304703,0.8823617977881808,0.8966194178607008,0.900143262048595,6.934900956577177,7.315405645940574,6.317420979595416,7.264995749276622,8.936715688899644,0.27197960086613054,1.476694259449445,1.98249232428238,0.4676901465647123,1.766583150005037,0.19044718341420735,0.12566239275535218,0.0,0.0009406085479417604,0.0759459750511749,8.77315126950502,,,,,,,8.582609238856584
weapons,28,False,0.8486860105169722,0.8806241047038195,0.8731032784500581,0.8527557843291806,0.8925191567872981,0.8452066305882651,0.8724640347076822,0.8538659265198871,0.8633443567520247,0.8634562261652479,0.8779104964439339,0.8900964216428147,5.405621792952167,3.1593447474391727,3.5658535192347527,4.635605897742503,8.49637894977244,0.7053727237598248,5.499774722594029,4.420861379924399,2.61113894663338,5.435613456457112,0.36023126975582936,0.5070072498240776,0.0,0.004015042204454526,0.19096040457953414,6.901545646187319,,,,,,,6.817814306996459
train-dreams,40,False,0.8478018561893961,0.8762974836907408,0.8803527681551964,0.8692948470660997,0.8816233310111694,0.8599176775067685,0.8857882158636676,0.8712493417300673,0.880047908256379,0.8666726551361021,0.880382771200804,0.8919046695174249,6.7102377404217055,10.0,8.414698787666227,8.679966724634005,8.11387997460529,0.34128370570397276,2.1635765442612556,2.923158926070665,2.457202071065268,0.0,0.11694237278916673,0.28549203835966863,0.0,0.0018975940637762489,0.018251884308585063,9.454228741648622,,,,,,,9.491394943446473
hamnet,28,False,0.8472493393979139,0.8777680944867009,0.8775579725858645,0.8590238181217758,0.8799796340805524,0.8614878202630067,0.877952575619592,0.8676916068419223,0.8678621637388207,0.8622605101055555,0.87781195255461,0.8831046670140187,8.433489587581485,6.32258869592161,7.693894438835688,7.222480588246891,7.022224802175239,0.0,2.632559945604536,3.4527759127834114,2.7317548169150836,1.8874714682515918,0.025926676575280402,0.39117865218235187,0.0,0.010267750148180396,0.0665762035353065,8.5570445871342,,,,,,,8.207511932052356
sorry-baby,26,False,0.8579473957940912,0.8792805404360516,0.8842379830794362,0.8608261035188457,0.8773749590381368,0.8626823404830993,0.8760273476245661,0.8672213104649213,0.8706344182406021,0.8583900370346254,0.8709351285429972,0.880556863114051,9.30847627008735,5.8456404431577615,7.222659447639051,7.0975688783757995,6.7522921174394765,0.057784642389535956,3.5622605685683775,2.568629326993374,1.3299552992065393,3.7001519881899116,0.0014612201099910849,0.3397075582831794,0.0,0.0,0.1355920580118676,8.418748032785999,,,,,,,7.593701025355067
2046,452,False,0.8577608721344199,0.88278946054637,0.8865568381578588,0.8732223428107913,0.8844773045037067,0.8697485011900672,0.8855217275164087,0.8729239666777262,0.8813904553961497,0.874479606156877,0.892370640432836,0.8910560896318388,7.241765554294257,10.0,8.518001148576749,7.53874889552807,8.109734741612371,0.4399568158890893,1.328953031409223,2.215723162367515,2.098336823884691,0.08152501920640809,0.17833657847962228,0.019003382793095436,0.0,0.01700483465883766,0.01148004717598771,9.4303638858282,,,,,,,8.524214964112304
4-months-3-weeks-and-2-days,365,True,0.8708793391714835,0.8954357385626053,0.8888343983501772,0.8702381685636,0.8938342956052363,0.8816505300336082,0.8923735516597501,0.8812537988894744,0.8903924821701341,0.878370171320817,0.8937360997601967,0.8983330963783513,9.032234145010802,8.768646540130568,7.751542290490421,9.895935267258826,7.9766691289687195,0.0464322794292098,5.043761518194955,0.3105981701189071,0.0,0.8379512697334198,0.3223582635683223,0.6206760237976121,0.0,0.018638643792275443,0.07269154838494915,9.240312227454915,9.5,9.182006978579528,9.423029728549047,-0.07697027145095348,9.461073793954252,-0.03892620604574759,9.182006978579528
