film_id,n_chunks,evaluada,sim · filtro · Camaradería Masculina Rancia,sim · filtro · Insoportabilidad Prolongada,sim · filtro · Control Emocional Artificial,sim · filtro · Personajes Diorama,sim · filtro · Caos Asfixiante,sim · afinidad · Resistencia Femenina,sim · afinidad · Contemplación Inmersiva,sim · afinidad · Ternura y Empatía Radical,sim · afinidad · Humanismo Social,sim · afinidad · Vanguardia y Simbolismo,sim · excepción · Camaradería Masculina Rancia,sim · excepción · Insoportabilidad Prolongada,pred · gt_afinidad_resistencia_femenina,pred · gt_afinidad_contemplación_inmersiva,pred · gt_afinidad_ternura_y_empatía_radical,pred · gt_afinidad_humanismo_social,pred · gt_afinidad_vanguardia_y_simbolismo,pred · gt_cols_camaradería_masculina_rancia,pred · gt_cols_insoportabilidad_prolongada,pred · gt_cols_control_emocional_artificial,pred · gt_cols_personajes_diorama,pred · gt_cols_caos_asfixiante,pred · gt_excepcion_camaradería_masculina_rancia,pred · gt_excepcion_insoportabilidad_prolongada,pred · gt_excepcion_control_emocional_artificial,pred · gt_excepcion_personajes_diorama,pred · gt_excepcion_caos_asfixiante,nota_reglas,nota_gemini,nota_modelo_entrenamiento,nota_modelo_cv,error_cv,nota_reglas_cv,error_reglas_cv,nota_modelo
one-battle-after-another,19,False,0.3411092943664332,0.49724218564103284,0.27104822190322664,0.315978144103629,0.5651008701180357,0.2648934993164553,0.4800252243189219,0.35836566994562447,0.2663762353170025,0.5194341647101771,0.41888222273530207,0.5509133655051989,6.602475195426682,3.618777894577619,5.550812622374613,5.759135760992387,6.656583294106962,0.4125885745325363,3.734356100601139,4.969313229833929,2.5785059151462195,3.734968024407274,0.19808974627480067,0.4398425291548934,0.0,0.0,0.11894575103988084,7.433007479734783,,,,,,,9.366928162641171
sinners,299,True,0.36149899571345356,0.5570625829306302,0.35193665693864445,0.42392626226294206,0.6084701824618113,0.24932558603406496,0.568728385301278,0.3726857030361646,0.33228080473007326,0.6089227157956256,0.4455677490390505,0.5463604700843446,6.517941658773308,5.528994125714094,5.941013862189754,7.121459300162171,6.869982037232445,0.2909296460347335,2.7268931159770338,3.9173438916189802,2.077706296154732,3.0762653993607776,0.20960323444141848,0.36381958124249286,0.0,0.0029954538571608236,0.10994657015239706,7.964948931087329,7.5,8.13892664906883,8.01987095374927,0.5198709537492707,7.8595008114016585,0.35950081140165846,8.13892664906883
marty-supreme,15,True,0.3126169398489738,0.615539477926414,0.334879363333751,0.33549312729922826,0.5750034353732532,0.23584154563017037,0.49026922262074407,0.3819259802773827,0.25136268590615995,0.4849830843562999,0.45281788170039916,0.6037122665150406,5.467970664715635,3.6355294522090364,4.420974272957744,5.976817616690299,6.7567511374829285,0.601719066332826,5.216965978904712,4.466358393586535,1.9410287309290695,4.502072133135107,0.2642154023380161,0.4739857843057157,0.0,0.0,0.13808310435433574,6.948229707464132,5.5,6.8133384815487394,7.299615317262622,1.7996153172626217,7.441633843526547,1.9416338435265468,6.8133384815487394
it-was-just-an-accident,15,False,0.37756382556854673,0.6130521163924056,0.3788493388107382,0.42862142469141484,0.6287161042055014,0.35520039470568154,0.6183649934934163,0.45549487529378446,0.34471542840209024,0.5875922218767106,0.4568693805831795,0.5997569386788285,6.817190720283735,7.50415326880745,5.901710585949186,9.850101637948136,8.599839476195632,0.39362486021165,3.7519455845456045,0.6269935991711586,0.003684701983794225,2.014435995087716,0.38359294855548776,0.41566579805370013,0.0,0.018173047165605225,0.08252582121107542,8.903508751703798,,,,,,,8.763759616994166
sentimental-value,18,False,0.32048847278816406,0.5034719386410222,0.4733602485287576,0.4240275499654179,0.5365802955321219,0.35305856264285096,0.6530454230578651,0.6268140615810984,0.4038790406220827,0.5620757497678336,0.5093663094234355,0.5563709967043118,8.499096378115503,8.84001862943786,10.0,8.546585761526291,7.055178360440802,0.05951537209137692,1.8421076711547457,2.8110350812680927,1.766139428413756,1.13790408513674,0.0,0.2760317386803526,0.0,0.0,0.030120284019359473,9.472065828612283,,,,,,,10.270291459781099
the-secret-agent,17,False,0.36549265385712765,0.520989628459482,0.3825408632174427,0.463630902700062,0.644532774578616,0.2467885014522177,0.6075734441927275,0.31946523542244637,0.29267816803228053,0.6240087831837872,0.5047225608772746,0.5788283947958942,6.319120908302095,6.713812932217582,5.2314029383231375,7.4534393137030905,9.119972628971908,0.4061675815016836,3.0099670645527383,2.580688988478231,1.494641705453716,1.835195917589453,0.24706891771240805,0.3404195639566847,0.0,0.004789658554088272,0.07291486294616174,8.524833248131698,,,,,,,8.641224180952486
weapons,14,False,0.3167572503322398,0.5820823568252713,0.3009569549892336,0.35030594475012583,0.6406376719693995,0.19281532706279622,0.5179365612786284,0.3159728283799486,0.2977376532230655,0.530734040407469,0.40549961376869503,0.5777898701074534,6.23505107360998,3.297072081511425,4.479314106298924,5.354465357163052,8.649683919794487,0.40932277148403645,4.008470618641691,4.228459941212332,1.5303636262488416,4.377278154167007,0.29236957875416114,0.38055509024229683,0.0,0.0,0.12948835293852387,7.510920469580916,,,,,,,7.722039385463948
train-dreams,20,False,0.3382742248560408,0.559315013198471,0.38809891799631924,0.4491624136709216,0.5531579280871791,0.2812579887065662,0.6859716943232881,0.473279825051798,0.39517837326431055,0.6117939495899489,0.49657416081616396,0.5665026020962411,6.576636005807113,10.0,8.727539510773388,8.588042674071211,7.314537823420599,0.4177665244559252,2.3642905360028568,3.211432510125712,2.3003139166268776,0.31019509295097636,0.11768427214018282,0.30974959642787186,0.0,0.0,0.050110663462471894,9.304080459020266,,,,,,,9.535514058107134
hamnet,14,False,0.33277433752279567,0.5658134547911842,0.37767148591510535,0.37225465233819605,0.5797495609995165,0.36426997101221115,0.6113515382362058,0.5093866621279443,0.319012733834338,0.557983292794765,0.4558689677099571,0.5603441081662218,8.474788623158775,6.822416700114431,8.473199172363856,7.496364247139137,6.50282669472196,0.24663046064567384,2.1015560436149188,3.611149960999297,1.957604579488887,1.8334791531261025,0.012221203801446728,0.30543775538331935,0.0,0.009048231996112141,0.06668195523716618,8.735685776923583,,,,,,,9.054767383796282
sorry-baby,13,False,0.3772932930897174,0.5405695316886655,0.4009343545615549,0.3683464365601169,0.5342601531132106,0.35754324010086047,0.5827311051227542,0.41417253567813866,0.3131309019028646,0.5034488696688648,0.4840950464660729,0.552005390501192,9.069627487070235,5.793721074469102,7.833307336909609,6.610305987369099,6.554783305964931,0.21374312391208494,2.69987681637118,3.3930451077520174,2.1114544283688246,2.69448169300874,0.030389896070922656,0.2567474223106189,0.0,0.00039763734464213357,0.07064131327910568,8.409518945138684,,,,,,,7.745124139106045
