film_id,n_chunks,evaluada,sim · filtro · Camaradería Masculina Rancia,sim · filtro · Insoportabilidad Prolongada,sim · filtro · Control Emocional Artificial,sim · filtro · Personajes Diorama,sim · filtro · Caos Asfixiante,sim · afinidad · Resistencia Femenina,sim · afinidad · Contemplación Inmersiva,sim · afinidad · Ternura y Empatía Radical,sim · afinidad · Humanismo Social,sim · afinidad · Vanguardia y Simbolismo,sim · excepción · Camaradería Masculina Rancia,sim · excepción · Insoportabilidad Prolongada,pred · gt_afinidad_resistencia_femenina,pred · gt_afinidad_contemplación_inmersiva,pred · gt_afinidad_ternura_y_empatía_radical,pred · gt_afinidad_humanismo_social,pred · gt_afinidad_vanguardia_y_simbolismo,pred · gt_cols_camaradería_masculina_rancia,pred · gt_cols_insoportabilidad_prolongada,pred · gt_cols_control_emocional_artificial,pred · gt_cols_personajes_diorama,pred · gt_cols_caos_asfixiante,pred · gt_excepcion_camaradería_masculina_rancia,pred · gt_excepcion_insoportabilidad_prolongada,pred · gt_excepcion_control_emocional_artificial,pred · gt_excepcion_personajes_diorama,pred · gt_excepcion_caos_asfixiante,nota_reglas,nota_gemini,nota_modelo_entrenamiento,nota_modelo_cv,error_cv,nota_reglas_cv,error_reglas_cv,nota_modelo
one-battle-after-another,19,False,0.3411092943664332,0.49724218564103284,0.27104822190322664,0.315978144103629,0.5651008701180357,0.2648934993164553,0.4800252243189219,0.35836566994562447,0.2663762353170025,0.5194341647101771,0.41888222273530207,0.5509133655051989,5.5,4.0,5.0,7.0,6.5,1.0,3.0,4.0,0.0,6.5,0.0,0.0,0.0,0.0,0.5,7.511926294265014,,,,,,,0.8770928904833344
sinners,18,True,0.3596202399588668,0.5361691340249639,0.3590644671154253,0.4415272651391453,0.5849378915578185,0.2347836250931715,0.5556937926842541,0.36661089238253314,0.3383185323424334,0.6304038058085736,0.4766163252877764,0.5549156837840354,5.5,4.0,5.0,7.0,6.5,1.0,3.0,4.0,0.0,6.5,0.0,0.0,0.0,0.0,0.5,7.511926294265014,7.5,7.499999999999999,5.5,-2.0,6.150944078996372,-1.349055921003628,7.499999999999999
marty-supreme,15,True,0.3126169398489738,0.615539477926414,0.334879363333751,0.33549312729922826,0.5750034353732532,0.23584154563017037,0.49026922262074407,0.3819259802773827,0.25136268590615995,0.4849830843562999,0.45281788170039916,0.6037122665150406,5.5,4.0,5.0,7.0,6.5,1.0,3.0,4.0,0.0,6.5,0.0,0.0,0.0,0.0,0.5,7.511926294265014,5.5,5.500000000000001,7.5,2.0,7.966061138777504,2.466061138777504,5.500000000000001
it-was-just-an-accident,15,False,0.37756382556854673,0.6130521163924056,0.3788493388107382,0.42862142469141484,0.6287161042055014,0.35520039470568154,0.6183649934934163,0.45549487529378446,0.34471542840209024,0.5875922218767106,0.4568693805831795,0.5997569386788285,5.5,4.0,5.0,7.0,6.5,1.0,3.0,4.0,0.0,6.5,0.0,0.0,0.0,0.0,0.5,7.511926294265014,,,,,,,-11.853864300959891
sentimental-value,18,False,0.32048847278816406,0.5034719386410222,0.4733602485287576,0.4240275499654179,0.5365802955321219,0.35305856264285096,0.6530454230578651,0.6268140615810984,0.4038790406220827,0.5620757497678336,0.5093663094234355,0.5563709967043118,5.5,4.0,5.0,7.0,6.5,1.0,3.0,4.0,0.0,6.5,0.0,0.0,0.0,0.0,0.5,7.511926294265014,,,,,,,-13.566407256156854
the-secret-agent,17,False,0.36549265385712765,0.520989628459482,0.3825408632174427,0.463630902700062,0.644532774578616,0.2467885014522177,0.6075734441927275,0.31946523542244637,0.29267816803228053,0.6240087831837872,0.5047225608772746,0.5788283947958942,5.5,4.0,5.0,7.0,6.5,1.0,3.0,4.0,0.0,6.5,0.0,0.0,0.0,0.0,0.5,7.511926294265014,,,,,,,7.523332843172563
weapons,14,False,0.3167572503322398,0.5820823568252713,0.3009569549892336,0.35030594475012583,0.6406376719693995,0.19281532706279622,0.5179365612786284,0.3159728283799486,0.2977376532230655,0.530734040407469,0.40549961376869503,0.5777898701074534,5.5,4.0,5.0,7.0,6.5,1.0,3.0,4.0,0.0,6.5,0.0,0.0,0.0,0.0,0.5,7.511926294265014,,,,,,,13.940693204417784
train-dreams,20,False,0.3382742248560408,0.559315013198471,0.38809891799631924,0.4491624136709216,0.5531579280871791,0.2812579887065662,0.6859716943232881,0.473279825051798,0.39517837326431055,0.6117939495899489,0.49657416081616396,0.5665026020962411,5.5,4.0,5.0,7.0,6.5,1.0,3.0,4.0,0.0,6.5,0.0,0.0,0.0,0.0,0.5,7.511926294265014,,,,,,,-0.9081209650426665
hamnet,14,False,0.33277433752279567,0.5658134547911842,0.37767148591510535,0.37225465233819605,0.5797495609995165,0.36426997101221115,0.6113515382362058,0.5093866621279443,0.319012733834338,0.557983292794765,0.4558689677099571,0.5603441081662218,5.5,4.0,5.0,7.0,6.5,1.0,3.0,4.0,0.0,6.5,0.0,0.0,0.0,0.0,0.5,7.511926294265014,,,,,,,-14.82046578985824
sorry-baby,13,False,0.3772932930897174,0.5405695316886655,0.4009343545615549,0.3683464365601169,0.5342601531132106,0.35754324010086047,0.5827311051227542,0.41417253567813866,0.3131309019028646,0.5034488696688648,0.4840950464660729,0.552005390501192,5.5,4.0,5.0,7.0,6.5,1.0,3.0,4.0,0.0,6.5,0.0,0.0,0.0,0.0,0.5,7.511926294265014,,,,,,,-13.043209146432343
