film_id,n_chunks,evaluada,sim · filtro · Camaradería Masculina Rancia,sim · filtro · Insoportabilidad Prolongada,sim · filtro · Control Emocional Artificial,sim · filtro · Personajes Diorama,sim · filtro · Caos Asfixiante,sim · afinidad · Resistencia Femenina,sim · afinidad · Contemplación Inmersiva,sim · afinidad · Ternura y Empatía Radical,sim · afinidad · Humanismo Social,sim · afinidad · Vanguardia y Simbolismo,sim · excepción · Camaradería Masculina Rancia,sim · excepción · Insoportabilidad Prolongada,pred · gt_afinidad_resistencia_femenina,pred · gt_afinidad_contemplación_inmersiva,pred · gt_afinidad_ternura_y_empatía_radical,pred · gt_afinidad_humanismo_social,pred · gt_afinidad_vanguardia_y_simbolismo,pred · gt_cols_camaradería_masculina_rancia,pred · gt_cols_insoportabilidad_prolongada,pred · gt_cols_control_emocional_artificial,pred · gt_cols_personajes_diorama,pred · gt_cols_caos_asfixiante,pred · gt_excepcion_camaradería_masculina_rancia,pred · gt_excepcion_insoportabilidad_prolongada,pred · gt_excepcion_control_emocional_artificial,pred · gt_excepcion_personajes_diorama,pred · gt_excepcion_caos_asfixiante,nota_reglas,nota_gemini,nota_modelo_entrenamiento,nota_modelo_cv,error_cv,nota_reglas_cv,error_reglas_cv,nota_modelo
one-battle-after-another,19,False,0.8541517382574662,0.8785022069854571,0.8771987113476847,0.8543625706430459,0.8855784818421932,0.8568021682513922,0.873323053174992,0.8619869841806427,0.8662465900967765,0.8580657968366856,0.8754922642729243,0.8886645659766494,6.890834612946363,3.3745391026286917,5.1552086967409005,5.81760741688977,6.88042904414007,0.5463636621214771,4.654392085703497,4.636811824775334,3.2008261333678725,4.51599269160697,0.20779187883777459,0.5012359291164552,0.0,0.0021633550788473094,0.20022278432803664,7.282734329210352,,,,,,,7.225216187679588
sinners,299,True,0.8632425171153912,0.8864139488605252,0.8846396615560728,0.8711589578810383,0.8899936813945901,0.8613070624771274,0.8829849017019293,0.864901586929921,0.8761678192562778,0.8742941741777402,0.886184501682889,0.893434875488057,7.10863119331111,5.942340949062477,5.964440924432104,7.197411031167026,6.5288673843027745,0.16767729348396865,1.4979515409859594,3.8591886376357634,1.6986572523772345,3.440760994551109,0.13703417986560637,0.20911336993894442,0.0,0.006630682027000406,0.11967053654273363,8.064354014484735,7.5,8.219177085371577,8.271421744875955,0.7714217448759548,7.888708010582858,0.3887080105828584,8.219177085371577
marty-supreme,15,True,0.8501667336022565,0.884457244057909,0.8763792816999392,0.8508433150602681,0.8862788123389208,0.8489093333946087,0.8650639653593303,0.8633972019459402,0.8614458308829864,0.8556553728344234,0.8740390199023145,0.8826032306553496,4.897392836594992,2.0137167852587314,4.3593789794109945,5.81557543255278,7.01174609390384,0.9598112019403583,6.26042653115335,4.222999347391141,1.3166884224130129,8.623237582267695,0.20059275493201037,0.3169782215043562,0.0,0.0009788544504982476,0.42680390605293234,6.328609067661672,5.5,5.71256741299651,5.564504059111005,0.06450405911100532,7.124909439001441,1.6249094390014411,5.71256741299651
it-was-just-an-accident,15,False,0.854368371953332,0.880316847275936,0.8800810520309879,0.8556049959177795,0.8970419805836244,0.8649779147637982,0.8802680508755167,0.8690537893916992,0.8726927329945113,0.8656773948114035,0.8738770471121295,0.8948757714736071,6.299486689468952,5.500074302075534,6.044984646890837,9.15350026673643,8.06806852020419,0.3678647922669867,5.760630913408903,1.968269642449363,0.3078388412583457,5.086518789254028,0.3741330779122347,0.621816855890863,0.0,0.00923101014192429,0.1655599618106875,8.052183845767646,,,,,,,8.16797451269425
sentimental-value,18,False,0.8610378489725252,0.8794581931468781,0.8919170707653772,0.8736577618426795,0.8815972258849052,0.8704967420696506,0.8961146391988302,0.8880392219459953,0.8874665316302899,0.8670829608615436,0.8849403922177891,0.8924971881901385,8.66817233934213,9.063255169814337,9.604171960863047,7.965474921681158,6.82416693961915,0.0,2.3872624854173594,2.8724300501095072,1.5656564956230963,1.0722734793252262,0.0,0.23023748370662944,0.0,0.0016012529621890013,0.024734090342554055,9.329579356802412,,,,,,,8.563436320476356
the-secret-agent,17,False,0.8657790081711154,0.8862155574356856,0.89537873958059,0.8799467745164362,0.901630775069316,0.8746862530901023,0.8932263295001706,0.8769147902623156,0.8881226806389868,0.8823618045200253,0.8966194193299128,0.9001432625621413,6.9347048100721285,7.317268334083083,6.317773462736757,7.26690351492028,8.93425120089618,0.2716561675280418,1.4725673758371636,1.9842089825668252,0.4646363902098376,1.770350265263857,0.19024108209437432,0.1251294434329176,0.0,0.0009362213714681766,0.0757972452386288,8.772902797056389,,,,,,,8.579333543073728
weapons,14,False,0.8486860345883286,0.8806241272461579,0.8731033091436754,0.8527558270664133,0.8925191787424666,0.845206652839896,0.872464057669641,0.8538659538199449,0.8633443831167908,0.8634562401073242,0.877910501290599,0.8900964375647056,5.4060396147923395,3.1532287086169886,3.5671389432005554,4.633620510771358,8.488355131919597,0.7047875836892166,5.49408294748005,4.427395334147905,2.6137319525092577,5.438771806922555,0.3598403737866568,0.5063122921768056,0.0,0.004009912084220321,0.19086738213645454,6.900254885694063,,,,,,,6.8203592949726985
train-dreams,20,False,0.8478018841173984,0.876297507378268,0.880352793580563,0.8692948725654255,0.8816233484069518,0.8599176979320697,0.8857882284046348,0.8712493712375616,0.8800479275332063,0.8666726781999152,0.8803827852417532,0.891904682423114,6.710158674264776,10.0,8.414369352107162,8.680159445555182,8.112411682608732,0.34135785612595404,2.162526512020559,2.924298480721381,2.4565616182550727,0.0,0.11685225829631488,0.28528101305554104,0.0,0.0018929710638534141,0.01821938927642107,9.453954408236958,,,,,,,9.490695554410056
hamnet,14,False,0.8472493712605034,0.8777681237982979,0.8775579928926668,0.85902386067714,0.8799796575496313,0.8614878399264985,0.8779525875850094,0.8676916276034154,0.8678621867501966,0.8622605228882869,0.8778119659922096,0.8831046839584993,8.43397148532111,6.323980373045384,7.694231235034765,7.224469317819596,7.019460203804523,0.0,2.6296393357713557,3.4537072608351873,2.7289248043719887,1.8912088906833369,0.025783753725057368,0.3908155734707996,0.0,0.01026400524523783,0.06651609792955493,8.55702716118176,,,,,,,8.207239550645625
sorry-baby,13,False,0.8579474229172126,0.879280572062538,0.8842380039098121,0.8608261426760142,0.8773749866157172,0.8626823657952121,0.8760273783889229,0.8672213297404228,0.8706344434185528,0.8583900645670706,0.8709351503327554,0.8805568851334895,9.309075536705508,5.843941534141003,7.222831225301539,7.092980331502848,6.754444760633197,0.05806775561887062,3.5677283525587287,2.568602233869881,1.337255860633417,3.6932270607962074,0.0016708835889704121,0.3404612793891972,0.0,0.0,0.13579516016181736,8.418189943109482,,,,,,,7.5986563839055385
