film_id,n_chunks,evaluada,sim · filtro · Camaradería Masculina Rancia,sim · filtro · Insoportabilidad Prolongada,sim · filtro · Control Emocional Artificial,sim · filtro · Personajes Diorama,sim · filtro · Caos Asfixiante,sim · afinidad · Resistencia Femenina,sim · afinidad · Contemplación Inmersiva,sim · afinidad · Ternura y Empatía Radical,sim · afinidad · Humanismo Social,sim · afinidad · Vanguardia y Simbolismo,sim · excepción · Camaradería Masculina Rancia,sim · excepción · Insoportabilidad Prolongada,pred · gt_afinidad_resistencia_femenina,pred · gt_afinidad_contemplación_inmersiva,pred · gt_afinidad_ternura_y_empatía_radical,pred · gt_afinidad_humanismo_social,pred · gt_afinidad_vanguardia_y_simbolismo,pred · gt_cols_camaradería_masculina_rancia,pred · gt_cols_insoportabilidad_prolongada,pred · gt_cols_control_emocional_artificial,pred · gt_cols_personajes_diorama,pred · gt_cols_caos_asfixiante,pred · gt_excepcion_camaradería_masculina_rancia,pred · gt_excepcion_insoportabilidad_prolongada,pred · gt_excepcion_control_emocional_artificial,pred · gt_excepcion_personajes_diorama,pred · gt_excepcion_caos_asfixiante,nota_reglas,nota_gemini,nota_modelo_entrenamiento,nota_modelo_cv,error_cv,nota_reglas_cv,error_reglas_cv,nota_modelo
one-battle-after-another,19,False,0.3394448963368824,0.46648977799720576,0.20047356510557046,0.26933072502194055,0.5005726862976997,0.09939593651862619,0.4456008104287994,0.2347716035372789,0.23247701920911412,0.4459039403480056,0.44443801935780924,0.6125727761887134,6.707505452282079,3.9311906873748916,5.623410569582642,6.539578697442716,6.554387190872498,0.3878218788098278,4.290853972740163,3.890954054187656,2.0571798954825944,4.074448197806602,0.23387129774160617,0.43834126196918444,0.0,0.0030603866733738827,0.3171459941781997,7.580286447774066,,,,,,,7.226931763910446
sinners,686,True,0.35905876016778004,0.5019058155546586,0.2907039752950321,0.40999716611662546,0.49608101723187986,0.12929538365647827,0.4770192422423066,0.2711050768607522,0.3215861289464068,0.5657333151229935,0.524938058047049,0.5967675310384729,6.824425693854166,5.426555450169482,5.712886548146996,6.641356545097761,6.969469960264266,0.34483020712642154,2.610763407453366,4.180394416075658,2.3501948598282008,2.9514267005735872,0.1990755274585806,0.4053250453142162,0.0,0.007753677810980146,0.12750448032552059,7.947393937530137,7.5,7.707232056050072,7.965557130811224,0.46555713081122363,7.755107937218406,0.25510793721840574,7.707232056050072
marty-supreme,15,True,0.3060181853910028,0.5311482176699306,0.2153285963167448,0.23016323755507917,0.4846562256649989,0.08678854352759256,0.400503608424331,0.2866908097683429,0.2199812751559269,0.4381706038066457,0.49689237972342953,0.6219138136173576,5.856207055882987,3.805264313334457,5.957205770829969,6.227483398481718,6.803992655898982,0.5766031152271083,5.5715348213794735,3.1860813118011104,0.901485839256576,5.068466598466504,0.2443434450594136,0.4238309010746028,0.0,0.0032212230251448077,0.46224723057456374,7.232952956643988,5.5,7.006034036077269,7.720647718574817,2.220647718574817,7.985628866727484,2.4856288667274837,7.006034036077268
it-was-just-an-accident,15,False,0.3768729695747415,0.5549987317600877,0.3535351965621652,0.38895162463094374,0.6133763470345217,0.23933857099574304,0.5785336451664862,0.3931532013867836,0.33517556876927496,0.5105733816754566,0.45484307207071994,0.6696833251192726,7.245743228304485,7.8452530342563325,6.645396552817163,8.980259868491864,8.025038123259495,0.36426930955354997,3.6830336091163853,1.2164729244919659,0.0,2.2586603730970523,0.2723637125714779,0.4428665972323438,0.0,0.010208036306788414,0.10928277717499127,8.818039826614228,,,,,,,8.531572591517378
sentimental-value,18,False,0.36030702176791884,0.4665097689047795,0.3914179268012008,0.3489302796725153,0.5021210286090888,0.2604165666734369,0.5320837148067322,0.5263226994497431,0.38129303065694936,0.48539993764871797,0.5223028576469202,0.553139357400468,8.608108821071147,8.886376863997878,10.0,8.058330079756855,6.598948500736999,0.05147389045858258,1.216222088858939,2.900187838379895,1.694430390060746,0.8072328991043611,0.0,0.22119214099236767,0.0,0.0034110157516845183,0.0,9.362045808679152,,,,,,,10.319245902725227
the-secret-agent,17,False,0.33050682603983816,0.5117363847643476,0.28998031035006044,0.4304378745684563,0.5490370208209554,0.16762506224739743,0.5688786711479883,0.26284625146089613,0.2608450474319007,0.6008188413985265,0.5162278099065916,0.660775597177479,6.650604168826215,8.913590640175906,6.185172393101939,7.548244417381854,8.756381897085637,0.3156857161774029,2.320606899681794,2.143855165499692,1.3265453437976722,0.6913646180121013,0.19417182334213967,0.2893297142997978,0.0,0.0074453218087939775,0.01132672632885335,8.967622427435126,,,,,,,8.496348610074993
weapons,14,False,0.32131310151722237,0.5568701940885342,0.2754053699285401,0.4075272222388715,0.5850476659461905,0.17589876642359187,0.5690861639766223,0.3288920544797611,0.33665761507179975,0.5739686484440527,0.4825940379128684,0.6726578351143281,6.396064706410029,3.3251394639490766,4.521222807660245,4.649550718254856,8.748353155253177,0.4551812340469046,5.33877954538892,4.568595205860625,2.04828348970661,4.443358618696079,0.24058644771246646,0.40938155458410647,0.0,0.0,0.18864537405343654,7.203393231460503,,,,,,,8.524627646731131
train-dreams,20,False,0.2615967615872249,0.4789997668148458,0.33678341870360656,0.3895880731195415,0.5271047639305603,0.14693037898512637,0.5914877869618821,0.4105145718478345,0.39392566594631123,0.6085214353787144,0.5186069369792253,0.6381850394087617,6.394139539493844,9.412691433811833,7.895466785730053,7.594840871723781,8.429308972707696,0.40647100171724265,2.520535180815158,3.3691340489621435,2.5595944086877176,0.8056975992134927,0.1697578355115847,0.3242424129680878,0.0,0.0,0.0,9.163010104277678,,,,,,,9.563902811461864
hamnet,14,False,0.3443426424719939,0.547874637452554,0.32814523057180056,0.40012995232798665,0.5353290493442155,0.21246782305885975,0.5250868253799834,0.371633700556951,0.31086445633886667,0.5212231994421838,0.4834823584145314,0.5948179657266193,8.099161919542473,4.516717653187619,7.899268262470055,6.1029595634091365,6.646070051400887,0.1791307507266826,2.7903764167570535,4.29317738002462,1.8863612765908626,3.4438325942414205,0.09203108800982793,0.37634561022320245,0.0,0.003762081961391184,0.14459939538420433,8.196827791716968,,,,,,,8.663372512988213
sorry-baby,13,False,0.3485156323230115,0.496033040585073,0.34949277758387687,0.2798134968133743,0.5674877904717384,0.19001378452963627,0.5565453370297471,0.35677502780987613,0.32912380724042,0.5045420598785186,0.4548170304025134,0.6084612342223129,8.195513781020269,5.344779588533038,7.057618419387318,7.286028083261799,7.1603107094915925,0.30174557515734307,4.392341695378793,2.593322494103224,1.2593598662563477,3.688193046531383,0.1116534841106066,0.3526062753726722,0.0,0.0,0.14777490038845367,8.210795839859218,,,,,,,9.155228412711926
